,grade,stateabb,leaidC,fips,year,mn_all,mn_asn,mn_blk,mn_fem,mn_hsp,mn_mal,mn_wht,mn_wag,mn_wbg,mn_whg,mn_mfg
231,7,NY,3616613.8714524205,36.0,2013.0,272.62991607679476,278.70405585253553,241.08860180275562,270.92505524188846,248.6058998808801,270.7646355690445,274.47034378651705,-11.319423592366526,20.257356106785817,14.425762218310092,-0.22244399148205196
232,7,OH,3904989.48349835,39.0,2013.0,279.3495394719471,277.09792246180564,241.9228997876607,278.8270498719649,246.26612069854062,278.1141209610769,281.15032080225507,-11.247363491940856,20.484076523044127,13.930281514899983,-0.7219441689414325
233,7,OK,4017598.272727273,40.0,2013.0,262.9687485064934,276.11842003579386,238.85639306743428,261.29601504897994,244.4014770584377,261.2913169777017,264.5965221658425,-11.045428805217803,20.10336776834235,13.859259446020609,0.1052322680756023
234,7,OR,4106718.9214285715,41.0,2013.0,267.18981085714296,277.6318184540622,239.66844011213627,265.59619646567444,250.2435417602945,265.5851127068888,269.7096715440453,-11.225922552128058,20.687191222258164,14.967730641696916,-0.3422794615572691
235,7,PA,4214596.266666667,42.0,2013.0,278.7332290909088,279.353949116339,243.27546504761253,278.5615855808787,247.68957404483314,277.6160078425622,280.47958264221296,-11.759978330881088,20.10752669245851,14.601050728110245,-1.069717888999808
236,7,RI,4400600.294117647,44.0,2013.0,277.7715161764705,275.9658231144758,242.56339322803802,276.2680110424481,250.39930326966896,277.3863420841771,281.51380342769374,-10.44177116248475,19.43244818074233,13.65265360918983,1.1196320031753622
237,7,SC,4502363.536585365,45.0,2013.0,263.17126207317074,279.9593070144245,250.24163251383985,264.3275765961765,253.44545172861658,262.04034792682916,274.3850326150872,-11.748911150792567,23.595440594533706,13.951415442719158,-1.8148268036057977
238,7,SD,4638699.055555556,46.0,2013.0,273.6606479999998,275.1986300353083,239.0563787000184,265.5223089536899,244.93629193426713,264.55863118005385,274.5780478229103,-10.061301338908367,20.219425726471727,14.100076142264411,-1.3013647864201037
239,7,TN,4702355.122137405,47.0,2013.0,267.8829907633588,276.9267872364099,245.56425778669924,269.75121852160083,249.20970402755694,265.7166348289012,270.22133762038777,-11.26385209328683,19.618222396137455,12.806132682961687,-4.033571241756585
240,7,UT,4900614.05,49.0,2013.0,273.2127347499999,274.1004837298232,240.90819587726156,271.7691051582428,251.0200482204531,272.51952506465153,277.91498650000005,-4.130607581036676,22.6788076604652,20.75415110660723,1.3396497982962297
241,7,VT,5006682.486842105,50.0,2013.0,282.2425582894736,275.7216688997472,238.99256052707312,274.03436402738026,244.40147705843754,273.7064890993487,282.4512282439683,-11.047226994338102,20.324543652969272,13.85925944602067,-0.2755714655655256
